1184,	46
2184,	46
2208,	46
2302,	46
2379,	46
2384,	46
1,	48
5,	48
105,	48
109,	48
187,	48
190,	48
292,	48
293,	48
295,	48
322,	48
2206,	48
2209,	48
2315,	48
2317,	48
2382,	48
2388,	48
2456,	48
2461,	48
2566,	48
2602,	48
2737,	48
2794,	48
2950,	48
2957,	48
3046,	48
3063,	48
3126,	48
3150,	48
3200,	48
3201,	48
3319,	48
3325,	48
574,	49
1496,	50
1538,	50
1651,	50
1722,	50
1798,	50
1898,	50
1946,	50
98,	51
418,	51
576,	51
651,	51
837,	51
944,	51
1065,	51
1318,	51
1319,	51
1444,	51
1484,	51
1611,	51
1642,	51
1777,	51
1778,	51
1861,	51
1990,	51
2190,	51
998,	52
1038,	52
1151,	52
1218,	52
1919,	52
1959,	52
2083,	52
2108,	52
455,	53
527,	53
624,	53
628,	53
767,	53
859,	53
921,	53
924,	53
1689,	53
1767,	53
1833,	53
1837,	53
1971,	53
2001,	53
2007,	53
2138,	53
1457,	55
1466,	55
1591,	55
1647,	55
1709,	55
1780,	55
1836,	55
1997,	55
19,	56
108,	56
188,	56
203,	56
273,	56
295,	56
325,	56
402,	56
416,	56
456,	56
529,	56
545,	56
558,	56
703,	56
705,	56
832,	56
836,	56
861,	56
925,	56
939,	56
1045,	56
1050,	56
1051,	56
1075,	56
1077,	56
1158,	56
1160,	56
1270,	56
1272,	56
1311,	56
1425,	56
1426,	56
1463,	56
1465,	56
1589,	56
1622,	56
1623,	56
1690,	56
1692,	56
1769,	56
1770,	56
1834,	56
1838,	56
1968,	56
2002,	56
2006,	56
2139,	56
2141,	56
2145,	56
2187,	56
2210,	56
2318,	56
2368,	56
2383,	56
2386,	56
2564,	56
2570,	56
2587,	56
2600,	56
2701,	56
2704,	56
2721,	56
2735,	56
2787,	56
2792,	56
2873,	56
2932,	56
2955,	56
3047,	56
3064,	56
3147,	56
3151,	56
3175,	56
3176,	56
3197,	56
3198,	56
3200,	56
3203,	56
3318,	56
3322,	56
3323,	56
13,	58
236,	58
291,	58
306,	58
397,	58
410,	58
445,	58
687,	58
713,	58
840,	58
999,	58
2199,	58
2293,	58
752,	59
753,	59
2084,	59
25,	61
103,	61
114,	62
163,	62
258,	62
366,	62
487,	62
489,	62
585,	62
668,	62
740,	62
783,	62
894,	62
962,	62
1001,	62
1115,	62
1148,	62
1149,	62
1193,	62
1228,	62
1263,	62
1342,	62
1380,	62
1502,	62
1544,	62
1583,	62
1729,	62
1811,	62
1893,	62
1945,	62
1966,	62
2063,	62
2105,	62
2134,	62
2354,	62
2499,	62
49,	63
170,	63
337,	63
437,	63
597,	63
748,	63
2328,	63
2472,	63
2617,	63
2888,	63
923,	65
1072,	65
397,	67
26,	68
82,	68
284,	68
318,	68
466,	68
556,	68
580,	68
2374,	68
2447,	68
2580,	68
2783,	68
2863,	68
3142,	68
3192,	68
3310,	68
77,	69
204,	69
263,	69
420,	69
462,	69
535,	69
659,	69
2177,	69
2310,	69
2358,	69
2586,	69
2678,	69
2720,	69
2859,	69
2922,	69
282,	70
851,	70
949,	70
1289,	70
1441,	70
1451,	70
1615,	70
1715,	70
2164,	70
15,	72
99,	72
320,	72
1106,	72
1299,	72
1487,	72
1790,	72
1996,	72
2015,	72
2294,	72
2440,	72
2544,	72
2698,	72
2778,	72
2939,	72
3051,	72
3304,	72
8,	73
100,	73
260,	73
299,	73
528,	73
629,	73
829,	73
942,	73
958,	73
1063,	73
1467,	73
1608,	73
1625,	73
1772,	73
2009,	73
2010,	73
2158,	73
2208,	73
2355,	73
2384,	73
2468,	73
2557,	73
2561,	73
2574,	73
2761,	73
2790,	73
2866,	73
2953,	73
3050,	73
3149,	73
3184,	73
3195,	73
3321,	73
1128,	74
1356,	74
1415,	74
1518,	74
1581,	74
1675,	74
1761,	74
1819,	74
2086,	74
2115,	74
1011,	75
1195,	75
63,	76
79,	76
181,	76
252,	76
354,	76
395,	76
417,	76
450,	76
523,	76
616,	76
618,	76
698,	76
2179,	76
2347,	76
2360,	76
2486,	76
2631,	76
2680,	76
2847,	76
2905,	76
2945,	76
3023,	76
3145,	76
3307,	76
1190,	77
171,	78
338,	78
363,	78
442,	78
524,	78
680,	78
749,	78
775,	78
2225,	78
2351,	78
2806,	78
2880,	78
1374,	79
1560,	79
1563,	79
1747,	79
1757,	79
1795,	79
1908,	79
1923,	79
2113,	79
1378,	81
1542,	81
1655,	81
1728,	81
1927,	81
2045,	81
76,	82
211,	82
265,	82
294,	82
301,	82
461,	82
473,	82
564,	82
649,	82
709,	82
732,	82
835,	82
1331,	84
1448,	84
1481,	84
1634,	84
1706,	84
1856,	84
1991,	84
2023,	84
2142,	84
1381,	87
1504,	87
1548,	87
1576,	87
1684,	87
1874,	87
1930,	87
1958,	87
2082,	87
2092,	87
2128,	87
219,	88
248,	88
367,	88
392,	88
517,	88
693,	88
895,	88
995,	88
1005,	88
1142,	88
1256,	88
1527,	88
1676,	88
1820,	88
1826,	88
1900,	88
1949,	88
1958,	88
2248,	88
2522,	88
2826,	88
946,	90
1298,	90
2205,	90
129,	91
233,	91
27,	92
272,	92
287,	92
316,	92
415,	92
478,	92
551,	92
572,	92
647,	92
879,	92
884,	92
950,	92
1061,	92
1100,	92
1172,	92
1302,	92
1452,	92
1464,	92
1616,	92
1705,	92
1854,	92
1855,	92
1992,	92
2032,	92
2156,	92
2196,	92
2380,	92
2862,	92
2930,	92
3053,	92
3124,	92
9,	93
101,	93
2189,	93
2288,	93
653,	94
745,	94
849,	94
903,	95
1246,	96
1358,	96
1389,	96
1396,	96
1564,	96
1652,	96
1660,	96
1748,	96
1797,	96
1876,	96
2059,	96
2071,	96
2094,	96
2121,	96
70,	97
2605,	97
48,	98
508,	98
661,	98
856,	98
961,	98
1523,	98
1663,	98
1803,	98
1905,	98
2077,	98
2131,	98
2517,	98
673,	100
769,	100
242,	101
1135,	101
1419,	101
1766,	101
2243,	101
2518,	101
2820,	101
3094,	101
1001,	102
1007,	102
1148,	102
1236,	102
1263,	102
1554,	102
1583,	102
1657,	102
1739,	102
1809,	102
1875,	102
1938,	102
1966,	102
2057,	102
2110,	102
144,	105
2234,	105
2322,	105
2392,	105
2476,	105
2513,	105
2621,	105
2633,	105
2668,	105
2752,	105
2799,	105
2828,	105
2893,	105
3011,	105
3103,	105
3224,	105
3284,	105
40,	108
160,	108
259,	108
359,	108
428,	108
491,	108
603,	108
891,	108
1111,	108
1189,	108
1224,	108
1338,	108
1379,	108
1503,	108
1672,	108
1744,	108
1922,	108
1329,	109
1590,	109
1640,	109
1691,	109
1860,	109
1969,	109
2028,	109
2149,	109
512,	111
1572,	112
2024,	112
1514,	114
1559,	114
1670,	114
1741,	114
1812,	114
1815,	114
1892,	114
1941,	114
1944,	114
2066,	114
2112,	114
611,	116
1137,	116
1251,	116
1406,	116
1509,	116
1681,	116
1755,	116
1821,	116
1907,	116
1954,	116
2413,	116
126,	117
340,	117
417,	117
440,	117
601,	117
679,	117
694,	117
801,	117
818,	117
996,	117
1024,	117
1205,	117
1240,	117
1258,	117
1404,	117
1411,	117
1515,	117
1578,	117
1754,	117
1759,	117
1912,	117
1918,	117
1943,	117
2041,	117
2111,	117
2251,	117
2402,	117
2524,	117
2669,	117
2741,	117
2974,	117
3082,	117
3257,	117
71,	118
1292,	119
1428,	119
1694,	119
1695,	119
1794,	119
1872,	119
1973,	119
1974,	119
2027,	119
2148,	119
46,	120
139,	120
373,	120
454,	120
2240,	120
2350,	120
2412,	120
2469,	120
2501,	120
2645,	120
2744,	120
2882,	120
2967,	120
3093,	120
3232,	120
3269,	120
1098,	121
1300,	121
1320,	121
1321,	121
1449,	121
1474,	121
1475,	121
1644,	121
1692,	121
1791,	121
1859,	121
2160,	121
747,	122
794,	122
899,	122
909,	122
987,	122
1019,	122
1201,	122
1360,	122
1400,	122
1405,	122
1534,	122
1566,	122
630,	124
722,	124
18,	125
86,	125
209,	125
328,	125
403,	125
470,	125
555,	125
657,	125
717,	125
938,	125
1070,	125
1101,	125
1306,	125
1327,	125
1440,	125
1453,	125
1480,	125
1638,	125
1716,	125
1768,	125
1864,	125
1871,	125
1984,	125
2003,	125
2165,	125
2203,	125
2367,	125
2449,	125
2547,	125
2585,	125
58,	126
121,	126
2239,	126
2324,	126
2414,	126
2491,	126
2504,	126
2616,	126
2664,	126
2803,	126
2837,	126
2846,	126
2901,	126
2985,	126
2995,	126
3067,	126
3068,	126
3074,	126
3218,	126
3251,	126
765,	127
918,	127
155,	128
172,	128
218,	128
501,	128
608,	128
678,	128
736,	128
785,	128
900,	128
908,	128
967,	128
1194,	128
1227,	128
1348,	128
1553,	128
1656,	128
1687,	128
1749,	128
1799,	128
1914,	128
1962,	128
2047,	128
2226,	128
2348,	128
2428,	128
2481,	128
2506,	128
2672,	128
2750,	128
2807,	128
2891,	128
3009,	128
3071,	128
3107,	128
3212,	128
3256,	128
177,	130
512,	130
526,	130
688,	130
758,	130
774,	130
808,	130
919,	130
961,	130
988,	130
1016,	130
1132,	130
1210,	130
1222,	130
1347,	130
1399,	130
1418,	130
1565,	130
1584,	130
1678,	130
1830,	130
1902,	130
1903,	130
1935,	130
2104,	130
2130,	130
2137,	130
2337,	130
2515,	130
2531,	130
2626,	130
2729,	130
2815,	130
3111,	130
591,	131
664,	131
737,	131
1010,	131
1116,	131
1226,	131
1521,	131
1880,	131
2099,	131
1301,	132
1323,	132
1450,	132
1600,	132
1601,	132
1643,	132
1714,	132
1771,	132
1846,	132
1847,	132
2038,	132
2116,	132
16,	133
95,	133
315,	133
317,	133
424,	133
542,	133
578,	133
645,	133
725,	133
956,	133
1107,	133
1181,	133
1286,	133
1489,	133
1636,	133
1718,	133
2033,	133
2304,	133
2305,	133
2441,	133
2597,	133
2694,	133
2726,	133
2864,	133
3122,	133
3188,	133
113,	134
239,	135
642,	136
429,	137
586,	137
776,	137
963,	137
147,	140
42,	144
331,	144
431,	144
449,	144
525,	144
590,	144
741,	144
802,	144
823,	144
824,	144
968,	144
1125,	144
1154,	144
1267,	144
1353,	144
1393,	144
1421,	144
1587,	144
1671,	144
1742,	144
1831,	144
1894,	144
1967,	144
2065,	144
2093,	144
2215,	144
2349,	144
2403,	144
2634,	144
45,	146
91,	146
166,	146
278,	146
2191,	146
2325,	146
2371,	146
2468,	146
2548,	146
2551,	146
2613,	146
2689,	146
3002,	146
3143,	146
3215,	146
3290,	146
1305,	147
1455,	147
1618,	147
1719,	147
1865,	147
1982,	147
1983,	147
2034,	147
567,	148
50,	149
123,	149
192,	149
228,	149
2246,	149
2329,	149
2416,	149
2473,	149
2521,	149
2530,	149
2649,	149
2666,	149
2753,	149
2809,	149
2824,	149
2895,	149
2913,	149
2987,	149
3008,	149
3098,	149
3244,	149
3245,	149
3255,	149
3272,	149
1948,	150
2070,	150
72,	151
47,	153
168,	153
225,	153
435,	153
595,	153
746,	153
793,	153
1018,	153
2353,	153
2470,	153
947,	154
1104,	154
1458,	154
1823,	155
2124,	155
734,	156
773,	156
1002,	156
24,	157
92,	157
198,	157
281,	157
2182,	157
2312,	157
2362,	157
2446,	157
2542,	157
2581,	157
2596,	157
2700,	157
2767,	157
2795,	157
2938,	157
3132,	157
3170,	157
33,	160
197,	160
408,	160
2291,	160
2586,	160
2720,	160
2942,	160
3056,	160
3165,	160
913,	161
969,	161
1217,	161
1372,	161
1382,	161
1529,	161
1575,	161
1724,	161
1731,	161
1832,	161
1957,	161
2050,	161
2126,	161
2342,	161
118,	162
243,	162
344,	162
370,	162
427,	162
486,	162
583,	162
911,	162
1034,	162
1213,	162
1268,	162
1362,	162
1417,	162
1505,	162
1661,	162
1751,	162
1932,	162
2100,	162
2232,	162
2339,	162
2407,	162
2479,	162
2642,	162
32,	163
112,	163
267,	163
319,	163
538,	163
568,	163
726,	163
727,	163
839,	163
871,	163
887,	163
957,	163
1055,	163
1056,	163
1099,	163
1169,	163
1285,	163
1333,	163
1335,	163
1477,	163
1648,	163
1713,	163
1781,	163
1793,	163
1863,	163
1980,	163
2016,	163
2163,	163
2213,	163
2298,	163
2361,	163
2389,	163
2450,	163
2569,	163
2586,	163
2707,	163
2715,	163
2738,	163
2782,	163
3043,	163
3057,	163
3138,	163
3308,	163
85,	164
154,	165
257,	165
700,	165
622,	166
699,	167
1134,	167
1198,	167
1235,	167
1370,	167
20,	168
92,	168
102,	168
191,	168
298,	168
312,	168
2180,	168
2319,	168
2373,	168
2444,	168
2567,	168
2586,	168
2691,	168
2861,	168
2958,	168
3048,	168
3121,	168
3181,	168
3289,	168
59,	169
120,	169
224,	169
226,	169
350,	169
374,	169
594,	169
612,	169
744,	169
760,	169
813,	169
897,	169
1197,	169
1200,	169
1213,	169
1252,	169
1345,	169
1362,	169
1407,	169
1570,	169
1662,	169
1680,	169
1756,	169
1883,	169
1933,	169
2078,	169
2221,	169
2223,	169
2327,	169
2397,	169
2484,	169
2503,	169
2627,	169
2663,	169
2757,	169
2804,	169
2965,	169
2970,	169
3005,	169
3075,	169
3095,	169
3252,	169
3253,	169
7,	170
74,	170
297,	170
404,	170
471,	170
635,	170
720,	170
857,	170
865,	170
1093,	170
1161,	170
1275,	170
1276,	170
1442,	170
1468,	170
1469,	170
1593,	170
1594,	170
1708,	170
1787,	170
1868,	170
1986,	170
2025,	170
2170,	170
2174,	170
2318,	170
2378,	170
2536,	170
2706,	170
2773,	170
2875,	170
3115,	170
3179,	170
3194,	170
3286,	170
627,	171
719,	171
1732,	173
2051,	173
97,	175
202,	175
288,	175
310,	175
426,	175
479,	175
544,	175
579,	175
888,	175
1183,	175
1424,	175
1490,	175
1607,	175
1646,	175
1785,	175
1856,	175
1995,	175
2022,	175
2169,	175
2201,	175
2297,	175
2376,	175
2443,	175
2555,	175
2592,	175
933,	176
1067,	176
1086,	176
1087,	176
1168,	176
1322,	176
1436,	176
1437,	176
1476,	176
1485,	176
1604,	176
1234,	177
1361,	177
623,	178
1131,	178
1229,	178
1397,	178
1506,	178
1546,	178
1574,	178
1734,	178
1886,	178
1914,	178
1952,	178
2073,	178
2120,	178
488,	179
489,	179
587,	179
588,	179
665,	179
666,	179
739,	179
781,	179
892,	179
893,	179
1012,	179
1191,	179
660,	181
857,	181
953,	181
1105,	181
1307,	181
1460,	181
1721,	181
1786,	181
1867,	181
1985,	181
2035,	181
2157,	181
151,	182
167,	182
241,	182
335,	182
497,	182
609,	182
674,	182
826,	182
898,	182
973,	182
1120,	182
1211,	182
1402,	182
1507,	182
1586,	182
1679,	182
1765,	182
1822,	182
1882,	182
1953,	182
2088,	182
2101,	182
2241,	182
2326,	182
2427,	182
2471,	182
2614,	182
2662,	182
2745,	182
2819,	182
2984,	182
3003,	182
3243,	182
3270,	182
246,	186
376,	186
390,	186
438,	186
516,	186
598,	186
691,	186
796,	186
816,	186
993,	186
1021,	186
1139,	186
1202,	186
1253,	186
1349,	186
1409,	186
1511,	186
1555,	186
1571,	186
1667,	186
1682,	186
1888,	186
2080,	186
2505,	186
2618,	186
2648,	186
2972,	186
3080,	186
3221,	186
3,	190
262,	190
324,	190
463,	190
477,	190
534,	190
638,	190
639,	190
726,	190
828,	190
887,	190
1071,	190
1174,	190
1279,	190
1280,	190
1328,	190
1431,	190
1432,	190
1461,	190
1609,	190
1630,	190
1631,	190
1866,	190
1977,	190
1978,	190
2013,	190
2014,	190
2140,	190
6,	191
80,	191
207,	191
280,	191
307,	191
421,	191
467,	191
1071,	191
2193,	191
2292,	191
2372,	191
2463,	191
2553,	191
2603,	191
2690,	191
2724,	191
2925,	191
2937,	191
3038,	191
3057,	191
3131,	191
3206,	191
3308,	191
3323,	191
14,	192
17,	193
89,	193
201,	193
285,	193
309,	193
406,	193
2366,	193
2442,	193
2445,	193
2684,	193
3041,	193
3134,	193
3172,	193
3312,	193
22,	194
78,	194
205,	194
264,	194
291,	194
314,	194
407,	194
547,	194
2178,	194
2301,	194
2359,	194
2437,	194
2451,	194
2589,	194
2679,	194
2714,	194
2775,	194
2924,	194
3168,	194
3301,	194
23,	195
848,	195
29,	196
2288,	196
30,	197
81,	197
208,	197
279,	197
328,	197
403,	197
484,	197
550,	197
569,	197
655,	197
714,	197
874,	197
948,	197
1057,	197
1088,	197
1177,	197
1284,	197
2181,	197
2439,	197
2590,	197
2681,	197
2728,	197
2768,	197
2877,	197
3052,	197
3154,	197
3155,	197
3193,	197
3326,	197
34,	200
35,	201
69,	201
106,	201
111,	201
296,	201
305,	201
409,	201
530,	201
633,	201
701,	201
827,	201
863,	201
926,	201
1075,	201
1077,	201
1157,	201
1273,	201
1423,	201
1462,	201
1588,	201
1621,	201
1690,	201
1836,	201
2000,	201
2004,	201
2136,	201
2143,	201
2207,	201
2212,	201
2316,	201
2385,	201
2455,	201
2460,	201
2559,	201
2560,	201
2567,	201
2598,	201
2601,	201
2788,	201
2793,	201
2876,	201
2951,	201
2956,	201
3060,	201
3066,	201
3153,	201
3202,	201
3319,	201
3324,	201
37,	202
148,	202
158,	202
240,	202
362,	202
486,	202
583,	202
584,	202
690,	202
772,	202
810,	202
917,	202
961,	202
1017,	202
1032,	202
1133,	202
1249,	202
1369,	202
1387,	202
1401,	202
1552,	202
1568,	202
1753,	202
1906,	202
1934,	202
2076,	202
2103,	202
2490,	202
2512,	202
2624,	202
2968,	202
3106,	202
3262,	202
39,	203
2259,	203
2336,	203
2429,	203
45,	207
57,	208
60,	209
185,	209
247,	209
336,	209
692,	209
798,	209
916,	209
2247,	209
2488,	209
2532,	209
2630,	209
2674,	209
2758,	209
2797,	209
2825,	209
2838,	209
2839,	209
2915,	209
2988,	209
3031,	209
3099,	209
63,	210
89,	216
110,	218
266,	218
401,	218
481,	218
559,	218
2194,	218
2387,	218
2554,	218
2565,	218
2702,	218
2725,	218
2736,	218
2941,	218
3152,	218
3185,	218
120,	220
496,	220
946,	220
126,	222
231,	222
519,	222
2507,	222
2808,	222
129,	224
233,	224
134,	226
509,	226
685,	226
1146,	226
1261,	226
2408,	226
2625,	226
2833,	226
3089,	226
135,	227
237,	227
2235,	227
2422,	227
2514,	227
2657,	227
2813,	227
2981,	227
3091,	227
3266,	227
137,	228
238,	228
386,	228
2237,	228
2258,	228
2410,	228
146,	230
1152,	230
1263,	230
1583,	230
2421,	230
2527,	230
2830,	230
2992,	230
3105,	230
149,	231
255,	231
152,	232
256,	232
162,	234
216,	234
365,	234
490,	234
667,	234
965,	234
1113,	234
1499,	234
1654,	234
2214,	234
199,	240
31,	243
212,	243
270,	243
290,	243
2184,	243
2202,	243
2309,	243
2365,	243
2379,	243
2545,	243
2583,	243
2683,	243
2717,	243
2781,	243
2855,	243
2929,	243
3040,	243
3139,	243
3171,	243
3190,	243
214,	245
2195,	245
2303,	245
2363,	245
2682,	245
2692,	245
2779,	245
3187,	245
3295,	245
253,	249
2255,	249
204,	251
271,	251
289,	251
313,	251
399,	251
474,	251
553,	251
571,	251
658,	251
716,	251
853,	251
878,	251
951,	251
2185,	251
2584,	251
2588,	251
2718,	251
2723,	251
2772,	251
2856,	251
2934,	251
3058,	251
3123,	251
3297,	251
5,	252
190,	252
213,	252
275,	252
327,	252
531,	252
648,	252
708,	252
880,	252
955,	252
1048,	252
1049,	252
1079,	252
1080,	252
1173,	252
1858,	252
2159,	252
2287,	252
2433,	252
2452,	252
2686,	252
2727,	252
2732,	252
2943,	252
3044,	252
3141,	252
3177,	252
3312,	252
206,	253
296,	253
560,	253
652,	253
704,	253
943,	253
1044,	253
1159,	253
1294,	253
1312,	253
1334,	253
1483,	253
1619,	253
1641,	253
1697,	253
1698,	253
2211,	253
2317,	253
2370,	253
2456,	253
2776,	253
2858,	253
2869,	253
334,	259
346,	260
364,	263
48,	264
67,	264
138,	264
178,	264
244,	264
371,	264
436,	264
596,	264
672,	264
759,	264
791,	264
910,	264
1003,	264
2220,	264
2398,	264
2411,	264
2482,	264
2512,	264
2644,	264
2660,	264
2801,	264
2817,	264
2964,	264
2982,	264
3020,	264
3029,	264
3154,	264
3155,	264
3206,	264
3242,	264
3268,	264
372,	265
124,	267
229,	267
378,	267
64,	268
125,	268
182,	268
230,	268
355,	268
379,	268
452,	268
532,	268
621,	268
634,	268
764,	268
822,	268
2526,	268
2619,	268
2676,	268
2709,	268
2835,	268
2912,	268
2917,	268
2973,	268
3033,	268
3109,	268
3222,	268
3247,	268
3280,	268
128,	269
153,	269
161,	269
217,	269
353,	269
380,	269
502,	269
980,	269
1014,	269
1124,	269
1207,	269
1260,	269
1352,	269
1413,	269
1516,	269
1738,	269
1813,	269
1913,	269
1942,	269
2043,	269
2085,	269
2106,	269
2252,	269
2260,	269
2352,	269
2420,	269
2635,	269
2670,	269
2755,	269
391,	270
65,	271
142,	271
249,	271
356,	271
393,	271
439,	271
518,	271
522,	271
697,	271
761,	271
914,	271
966,	271
1013,	271
1123,	271
1143,	271
1204,	271
1257,	271
1368,	271
1392,	271
1528,	271
1577,	271
2249,	271
2344,	271
2417,	271
2465,	271
2740,	271
2759,	271
2827,	271
2879,	271
2916,	271
2918,	271
2997,	271
3114,	271
3283,	271
52,	272
143,	272
173,	272
186,	272
250,	272
347,	272
394,	272
440,	272
2250,	272
2331,	272
2418,	272
2423,	272
2475,	272
2609,	272
2650,	272
2751,	272
2808,	272
2991,	272
3102,	272
3275,	272
397,	273
398,	274
12,	275
73,	275
210,	275
276,	275
291,	275
303,	275
407,	275
566,	275
650,	275
868,	275
1052,	275
1053,	275
1095,	275
1164,	275
1165,	275
1308,	275
414,	276
2296,	276
419,	277
422,	278
2582,	278
428,	279
434,	281
434,	282
66,	283
183,	283
357,	283
451,	283
607,	283
617,	283
757,	283
